acc	subtype	type
ARHGAP30	1	symbol
MCC	1	symbol
KCTD1	1	symbol
PGM5	1	symbol
HSPB6	1	symbol
TMTC1	1	symbol
ZMAT1	1	symbol
NFIC	1	symbol
CLIP4	1	symbol
PAPLN	1	symbol
RASSF4	1	symbol
PIK3AP1	1	symbol
FLT1	1	symbol
PODN	1	symbol
CD109	1	symbol
PTPRS	1	symbol
SAMD9L	1	symbol
UBE2QL1	1	symbol
ANKRD44	1	symbol
ZNF521	1	symbol
GJA5	1	symbol
FAM20C	1	symbol
SLFN11	1	symbol
CNRIP1	1	symbol
IFIT2	1	symbol
FIBIN	1	symbol
ATP8B2	1	symbol
PPM1K	1	symbol
FAM20A	1	symbol
MPEG1	1	symbol
CPXM2	1	symbol
RFX2	1	symbol
FAM101B	1	symbol
HLA-DOA	1	symbol
FNDC1	1	symbol
ADAMTS12	1	symbol
PPP1R14A	1	symbol
IKZF3	1	symbol
MEDAG	1	symbol
GPC6	1	symbol
DTNA	1	symbol
PDE5A	1	symbol
C11orf96	1	symbol
PLEKHH2	1	symbol
MIR143HG	1	symbol
ARHGEF26	1	symbol
AFF3	1	symbol
CNTN1	1	symbol
SFMBT2	1	symbol
TSPAN2	1	symbol
FAM126A	1	symbol
C15orf52	1	symbol
PLXDC2	1	symbol
TCEAL3	1	symbol
IKBIP	1	symbol
TMEM119	1	symbol
TSPAN18	1	symbol
IKZF1	1	symbol
HS3ST3B1	1	symbol
FAM171B	1	symbol
PLAC9	1	symbol
CD274	1	symbol
NT5E	1	symbol
MAGI2-AS3	1	symbol
HECTD2	1	symbol
TSPAN11	1	symbol
CACNA2D1	1	symbol
GPX8	1	symbol
EBF1	1	symbol
FAM65C	1	symbol
RNF150	1	symbol
JAK3	1	symbol
LRCH2	1	symbol
TCEAL7	1	symbol
MRGPRF	1	symbol
CLIC6	1	symbol
RERG	1	symbol
GPR27	1	symbol
ECSCR	1	symbol
SLC9A9	1	symbol
GPR176	1	symbol
CPXM1	1	symbol
IGDCC4	1	symbol
PRKAA2	1	symbol
ASB2	1	symbol
CTSB	1	symbol
NRK	1	symbol
CEP85L	1	symbol
SOX2	1	symbol
NAPSB	1	symbol
NAP1L5	1	symbol
GIMAP7	1	symbol
LAYN	1	symbol
CLMP	1	symbol
TGFB2	1	symbol
CP	1	symbol
DDX60L	1	symbol
S1PR3	1	symbol
RSPO3	1	symbol
LSAMP	1	symbol
DACT3	1	symbol
EPB41L4A	1	symbol
LRRC8C	1	symbol
KIAA0146	1	symbol
CLDN11	1	symbol
CPNE8	1	symbol
ALPK2	1	symbol
C10orf128	1	symbol
GGTA1P	1	symbol
RAB30	1	symbol
PRKG1	1	symbol
OSR1	1	symbol
PLIN4	1	symbol
LOC100132891	1	symbol
GALNT15	1	symbol
SCN7A	1	symbol
SAMD9	1	symbol
C1orf162	1	symbol
DPP6	1	symbol
PGR	1	symbol
GJC1	1	symbol
SRGAP2C	1	symbol
BHLHE22	1	symbol
MIAT	1	symbol
CYYR1	1	symbol
CCDC50	1	symbol
SOX7	1	symbol
P4HA3	1	symbol
CPED1	1	symbol
GUCY1A2	1	symbol
CYS1	1	symbol
BVES	1	symbol
FAM110B	1	symbol
RBPMS2	1	symbol
ARL10	1	symbol
FAM162B	1	symbol
TUB	1	symbol
MAMDC2	1	symbol
PRDM1	1	symbol
ITGB2-AS1	1	symbol
GPR68	1	symbol
CNTN4	1	symbol
KANK4	1	symbol
FDCSP	1	symbol
C16orf89	1	symbol
PGM2L1	1	symbol
MYOCD	1	symbol
FAM26F	1	symbol
HOXD10	1	symbol
TWIST2	1	symbol
GLIS3	1	symbol
FAM19A5	1	symbol
NEGR1	1	symbol
THRSP	1	symbol
FAM120C	1	symbol
FAM46B	1	symbol
CALU	1	symbol
TLR8	1	symbol
JPH2	1	symbol
LRRK2	1	symbol
GBP5	1	symbol
LOC100505702	1	symbol
CCBE1	1	symbol
LOC339260	1	symbol
SERTAD4	1	symbol
P2RY8	1	symbol
DERL3	1	symbol
TAGAP	1	symbol
COL4A4	1	symbol
SCARA5	1	symbol
SHE	1	symbol
SDK1	1	symbol
PI15	1	symbol
MORN5	1	symbol
FAM124A	1	symbol
PRIMA1	1	symbol
PDE7B	1	symbol
HIC1	1	symbol
ADCYAP1	1	symbol
PRDM6	1	symbol
CD84	1	symbol
FPR3	1	symbol
ZNF469	1	symbol
SLC20A1	1	symbol
LRFN5	1	symbol
SLC16A6	1	symbol
ST8SIA4	1	symbol
APBB1IP	1	symbol
KGFLP2	1	symbol
FCRL3	1	symbol
ANKRD35	1	symbol
LY9	1	symbol
ALDH1L2	1	symbol
EOMES	1	symbol
TENM2	1	symbol
HOXD8	1	symbol
MYCT1	1	symbol
FAXC	1	symbol
DNM3OS	1	symbol
MASP1	1	symbol
RUNX2	1	symbol
DSEL	1	symbol
GPR133	1	symbol
MBNL1-AS1	1	symbol
MGC24103	1	symbol
SLC36A4	1	symbol
SAMHD1	1	symbol
RBM24	1	symbol
HIVEP3	1	symbol
ISM1	1	symbol
FOXP2	1	symbol
FLJ32255	1	symbol
GIMAP8	1	symbol
GXYLT2	1	symbol
HAVCR2	1	symbol
RHOJ	1	symbol
LOC643837	1	symbol
ASB5	1	symbol
SLC8A1	1	symbol
RBMS3	1	symbol
TSHZ2	1	symbol
TNFSF8	1	symbol
HMCN1	1	symbol
PPAPDC1A	1	symbol
OR51E2	1	symbol
CDKN2B	1	symbol
CTLA4	1	symbol
TGFBR1	1	symbol
C3orf80	1	symbol
ADAMTS6	1	symbol
RBP7	1	symbol
ODF3B	1	symbol
EFHA2	1	symbol
KIF26B	1	symbol
CACNA1C	1	symbol
AVPR1A	1	symbol
ZNF542	1	symbol
CHSY3	1	symbol
LOC100506451	1	symbol
SRGAP2B	1	symbol
NAMPT	1	symbol
PTPLAD2	1	symbol
CR1	1	symbol
LOC100128252	1	symbol
EBF2	1	symbol
MRC2	1	symbol
COL5A3	1	symbol
KIAA1644	1	symbol
RCN3	1	symbol
SCIN	2.1	symbol
RHBDL2	2.1	symbol
CARD16	2.1	symbol
B3GNT6	2.1	symbol
TC2N	2.1	symbol
PDZK1IP1	2.1	symbol
PLEKHS1	2.1	symbol
REG4	2.1	symbol
FUT8	2.1	symbol
LYZ	2.1	symbol
CD55	2.1	symbol
SSTR5-AS1	2.1	symbol
AMN	2.1	symbol
TRIM69	2.1	symbol
KAZALD1	2.1	symbol
WARS	2.1	symbol
ANXA1	2.1	symbol
ARFGAP3	2.1	symbol
TRIB2	2.1	symbol
S100A13	2.1	symbol
LYN	2.1	symbol
GBP2	2.1	symbol
FCGBP	2.1	symbol
IQGAP2	2.1	symbol
FGFR2	2.1	symbol
BCL2	2.1	symbol
PI3	2.1	symbol
PDE4B	2.1	symbol
AQP3	2.1	symbol
ST3GAL4	2.1	symbol
STS	2.1	symbol
IGF2BP3	2.1	symbol
MAP3K5	2.1	symbol
DUSP4	2.1	symbol
KDELR3	2.1	symbol
RARRES3	2.1	symbol
MYRF	2.1	symbol
PIGR	2.1	symbol
MT1X	2.1	symbol
F3	2.1	symbol
BCAS1	2.1	symbol
ACPP	2.1	symbol
PDE4D	2.1	symbol
PLLP	2.1	symbol
TOX	2.1	symbol
NR4A2	2.1	symbol
TFF3	2.1	symbol
TFAP2A	2.1	symbol
MUC2	2.1	symbol
KCNK1	2.1	symbol
BTN3A3	2.1	symbol
SERPINB5	2.1	symbol
PTGER4	2.1	symbol
CPS1	2.1	symbol
GNE	2.1	symbol
GABRP	2.1	symbol
CRIP1	2.1	symbol
ANG	2.1	symbol
ALDH1L1	2.1	symbol
BMP2	2.1	symbol
CBR3	2.1	symbol
HS3ST1	2.1	symbol
KLK11	2.1	symbol
GNLY	2.1	symbol
TCN1	2.1	symbol
DNASE1L3	2.1	symbol
RASGRP1	2.1	symbol
VNN1	2.1	symbol
CTSE	2.1	symbol
SCGB2A1	2.1	symbol
IL15	2.1	symbol
ISL1	2.1	symbol
EPHA4	2.1	symbol
IL18	2.1	symbol
IFI16	2.1	symbol
MT1H	2.1	symbol
GFI1	2.1	symbol
PTGER2	2.1	symbol
TNFRSF11A	2.1	symbol
SLC16A7	2.1	symbol
ASS1	2.1	symbol
RNF125	2.1	symbol
MUC1	2.1	symbol
CBFA2T3	2.1	symbol
CAPN9	2.1	symbol
C4BPB	2.1	symbol
TNFAIP8	2.1	symbol
TSPAN1	2.1	symbol
AGR2	2.1	symbol
APOL1	2.1	symbol
CD247	2.1	symbol
NOS2	2.1	symbol
ANXA10	2.1	symbol
PLA2G4A	2.1	symbol
FKBP1A	2.1	symbol
HYAL1	2.1	symbol
CACNA1C	2.1	symbol
MT2A	2.1	symbol
MT1E	2.1	symbol
CREB3L1	2.1	symbol
GPR126	2.1	symbol
CDR2L	2.1	symbol
PLCL2	2.1	symbol
COQ2	2.1	symbol
FAM114A1	2.1	symbol
OSR2	2.1	symbol
PRSS12	2.1	symbol
TRAF3IP3	2.1	symbol
EFNA5	2.1	symbol
MUC5AC	2.1	symbol
ALOX5	2.1	symbol
SPDEF	2.1	symbol
TFF2	2.1	symbol
MT1F	2.1	symbol
LIMA1	2.1	symbol
TSPAN13	2.1	symbol
ECI2	2.1	symbol
PNMA1	2.1	symbol
CCDC109B	2.1	symbol
ASRGL1	2.1	symbol
PLAC8	2.1	symbol
MAP3K6	2.1	symbol
C4orf19	2.1	symbol
GCNT3	2.1	symbol
ELL3	2.1	symbol
RAB26	2.1	symbol
RTP4	2.1	symbol
SAMD9	2.1	symbol
APOL6	2.1	symbol
TRIM36	2.1	symbol
C11orf75	2.1	symbol
ARSJ	2.1	symbol
STYK1	2.1	symbol
CCDC68	2.1	symbol
NUDT6	2.1	symbol
CA8	2.1	symbol
KLF4	2.1	symbol
APOL3	2.1	symbol
CHST5	2.1	symbol
IQCG	2.1	symbol
FAM46A	2.1	symbol
FAM174B	2.1	symbol
SLC27A3	2.1	symbol
ST6GALNAC6	2.1	symbol
SRD5A3	2.1	symbol
SLC22A23	2.1	symbol
GSKIP	2.1	symbol
ARNTL2	2.1	symbol
ZIC2	2.1	symbol
KCNK6	2.1	symbol
TRIM7	2.1	symbol
C2orf88	2.1	symbol
SLC41A2	2.1	symbol
LINC00467	2.1	symbol
ARHGAP9	2.1	symbol
C12orf57	2.1	symbol
STIM2	2.1	symbol
DOCK8	2.1	symbol
CYB5D2	2.1	symbol
KCTD1	2.1	symbol
SAMD9L	2.1	symbol
MBOAT2	2.1	symbol
PPM1K	2.1	symbol
FAM46C	2.1	symbol
AFAP1L2	2.1	symbol
ASPHD2	2.1	symbol
IKZF3	2.1	symbol
SGMS2	2.1	symbol
ARHGEF26	2.1	symbol
HS3ST3B1	2.1	symbol
SYTL4	2.1	symbol
SPTLC3	2.1	symbol
CDC42EP5	2.1	symbol
CEP85L	2.1	symbol
AGR3	2.1	symbol
MIB2	2.1	symbol
LYPD6B	2.1	symbol
BTNL9	2.1	symbol
OAS2	2.1	symbol
RAB27B	2.1	symbol
LOC100506100	2.1	symbol
C18orf56	2.1	symbol
C17orf97	2.1	symbol
MLF1IP	2.1	symbol
ADRB1	2.1	symbol
LOC645638	2.1	symbol
FRMD3	2.1	symbol
TMEM61	2.1	symbol
PAX9	2.1	symbol
IKZF2	2.1	symbol
SLITRK6	2.1	symbol
KCNJ3	2.1	symbol
SLC36A4	2.1	symbol
FLJ32255	2.1	symbol
DISP1	2.1	symbol
FUT8-AS1	2.1	symbol
ODF3B	2.1	symbol
IRF1	2.1	symbol
CCL28	2.1	symbol
MMP28	2.1	symbol
FFAR4	2.1	symbol
NEDD4L	2.1	symbol
MBD1	2.1	symbol
FLJ27352	2.1	symbol
LOC100996583	2.1	symbol
SNX21	2.2	symbol
CEL	2.2	symbol
CBS	2.2	symbol
SPIN3	2.2	symbol
TMTC4	2.2	symbol
CTNNB1	2.2	symbol
HILPDA	2.2	symbol
VIL1	2.2	symbol
CAMTA1	2.2	symbol
UGGT2	2.2	symbol
GNG4	2.2	symbol
HUNK	2.2	symbol
STX16	2.2	symbol
SATB2-AS1	2.2	symbol
MACC1	2.2	symbol
RNF114	2.2	symbol
GTF3A	2.2	symbol
PHGDH	2.2	symbol
FAM127A	2.2	symbol
BNIP3	2.2	symbol
FARP1	2.2	symbol
ST6GAL1	2.2	symbol
IFRD1	2.2	symbol
PLAGL2	2.2	symbol
MPP1	2.2	symbol
GLS	2.2	symbol
ABCC4	2.2	symbol
TBC1D4	2.2	symbol
STC2	2.2	symbol
COBLL1	2.2	symbol
ALDH4A1	2.2	symbol
DMD	2.2	symbol
TCEA2	2.2	symbol
QPRT	2.2	symbol
SLC5A6	2.2	symbol
REEP1	2.2	symbol
LRP3	2.2	symbol
PPP1R3D	2.2	symbol
L1CAM	2.2	symbol
COL9A3	2.2	symbol
PHF16	2.2	symbol
SHROOM2	2.2	symbol
NUFIP1	2.2	symbol
PSPH	2.2	symbol
KCNH2	2.2	symbol
ACOX2	2.2	symbol
PLAG1	2.2	symbol
HIP1	2.2	symbol
SRPX2	2.2	symbol
GSPT2	2.2	symbol
NOS3	2.2	symbol
F10	2.2	symbol
RAPGEF4	2.2	symbol
PAH	2.2	symbol
EREG	2.2	symbol
ARID3A	2.2	symbol
NME5	2.2	symbol
ZKSCAN7	2.2	symbol
XPNPEP2	2.2	symbol
ZNF85	2.2	symbol
PTP4A3	2.2	symbol
KRBOX4	2.2	symbol
GPR143	2.2	symbol
SSUH2	2.2	symbol
CYP2B6	2.2	symbol
CPNE1	2.2	symbol
PTK7	2.2	symbol
SLC15A1	2.2	symbol
DSCR6	2.2	symbol
CELP	2.2	symbol
LY6G6D	2.2	symbol
OGT	2.2	symbol
ASCL2	2.2	symbol
CASK	2.2	symbol
OSBPL1A	2.2	symbol
ATRX	2.2	symbol
NEU1	2.2	symbol
TSPAN6	2.2	symbol
GRB10	2.2	symbol
ABAT	2.2	symbol
SLC1A4	2.2	symbol
KHDRBS3	2.2	symbol
ABCB1	2.2	symbol
BCL11A	2.2	symbol
GYG2	2.2	symbol
NEK3	2.2	symbol
TM9SF4	2.2	symbol
POFUT1	2.2	symbol
ZCCHC24	2.2	symbol
VWA8	2.2	symbol
LOC92249	2.2	symbol
SATB2	2.2	symbol
PTPRD	2.2	symbol
MEIS3P1	2.2	symbol
CHRM3	2.2	symbol
SNTB1	2.2	symbol
TUBGCP3	2.2	symbol
HOXB9	2.2	symbol
PMEPA1	2.2	symbol
FAM127B	2.2	symbol
MAP4K4	2.2	symbol
DIDO1	2.2	symbol
PROSER1	2.2	symbol
CERK	2.2	symbol
C11orf95	2.2	symbol
LARP6	2.2	symbol
NES	2.2	symbol
TGIF2	2.2	symbol
SCML1	2.2	symbol
VAV3	2.2	symbol
WWOX	2.2	symbol
PGBD5	2.2	symbol
ZBTB10	2.2	symbol
KIAA0226L	2.2	symbol
ZNF606	2.2	symbol
LRRC2	2.2	symbol
ENGASE	2.2	symbol
APOLD1	2.2	symbol
MLXIPL	2.2	symbol
KLHL3	2.2	symbol
DCHS1	2.2	symbol
ZDHHC9	2.2	symbol
MYEF2	2.2	symbol
EPDR1	2.2	symbol
KIAA1704	2.2	symbol
AS3MT	2.2	symbol
BEX2	2.2	symbol
NAV1	2.2	symbol
LOC550643	2.2	symbol
TTC14	2.2	symbol
FAM217B	2.2	symbol
FAM122B	2.2	symbol
TP53RK	2.2	symbol
CEP41	2.2	symbol
CACHD1	2.2	symbol
LOC388796	2.2	symbol
CAB39L	2.2	symbol
VANGL2	2.2	symbol
TTC7B	2.2	symbol
CLCN5	2.2	symbol
TMEM55A	2.2	symbol
MEX3A	2.2	symbol
RBM39	2.2	symbol
GGT7	2.2	symbol
PABPC1L	2.2	symbol
LAMP2	2.2	symbol
FITM2	2.2	symbol
WDR35	2.2	symbol
ZNF518B	2.2	symbol
NFATC2	2.2	symbol
ZNF614	2.2	symbol
ENPP5	2.2	symbol
EVA1A	2.2	symbol
PHACTR3	2.2	symbol
ZNF550	2.2	symbol
ELAVL2	2.2	symbol
MAP7D2	2.2	symbol
DEPDC7	2.2	symbol
RPS6KA6	2.2	symbol
SLC6A6	2.2	symbol
ALG10B	2.2	symbol
LOC729680	2.2	symbol
GPR39	2.2	symbol
KLHL29	2.2	symbol
NKD1	2.2	symbol
ACSL6	2.2	symbol
PROSER2	2.2	symbol
ZNF608	2.2	symbol
NAA38	2.2	symbol
CDCA7	2.2	symbol
SLC13A3	2.2	symbol
HNF4A	2.2	symbol
FREM2	2.2	symbol
IYD	2.2	symbol
TINAG	2.2	symbol
SLC39A5	2.2	symbol
PALD1	2.2	symbol
TMEM150C	2.2	symbol
ZNF529	2.2	symbol
MOGAT3	2.2	symbol
LDLRAD3	2.2	symbol
FLJ43489	2.2	symbol
VASH2	2.2	symbol
SYNE4	2.2	symbol
ZNF514	2.2	symbol
TMEM170B	2.2	symbol
EPM2AIP1	2.2	symbol
MYOM3	2.2	symbol
CYB5B	2.2	symbol
RASSF10	2.2	symbol
SLC19A3	2.2	symbol
LOC654342	2.2	symbol
NBPF10	2.2	symbol
FAM226B	2.2	symbol
ZXDA	2.2	symbol
MORF4L2	2.2	symbol
SHROOM4	2.2	symbol
GDPD5	2.2	symbol
EPHB3	2	symbol
SLC39A5	2	symbol
ANLN	2	symbol
SEC16B	2	symbol
MMEL1	2	symbol
RASEF	2	symbol
TMTC4	2	symbol
ETV4	2	symbol
MAD2L1	2	symbol
VIL1	2	symbol
STX19	2	symbol
PBLD	2	symbol
PAK6	2	symbol
POF1B	2	symbol
CDKN3	2	symbol
TCAIM	2	symbol
CACNA1D	2	symbol
MTMR11	2	symbol
C1orf53	2	symbol
LOC100288637	2	symbol
CHDH	2	symbol
MGST1	2	symbol
MACC1	2	symbol
LOC646762	2	symbol
CALML4	2	symbol
ATP1B1	2	symbol
TOP2A	2	symbol
SORD	2	symbol
TPD52	2	symbol
RRM2	2	symbol
BIRC5	2	symbol
MYC	2	symbol
ERBB3	2	symbol
KIAA0101	2	symbol
FOXM1	2	symbol
CCNB2	2	symbol
GPX2	2	symbol
CDC20	2	symbol
MAP7	2	symbol
PLAGL2	2	symbol
SOX9	2	symbol
UBE2C	2	symbol
RNASEH2A	2	symbol
CDK1	2	symbol
GALNT3	2	symbol
CCNA2	2	symbol
MET	2	symbol
GGH	2	symbol
TG	2	symbol
ALDH4A1	2	symbol
BUB1B	2	symbol
PLCB4	2	symbol
CXADR	2	symbol
CLDN3	2	symbol
NEBL	2	symbol
CDC6	2	symbol
PTPN3	2	symbol
CEBPA	2	symbol
SLC5A6	2	symbol
AURKA	2	symbol
RFC3	2	symbol
HSD11B2	2	symbol
RAD51AP1	2	symbol
KBTBD11	2	symbol
FGFR3	2	symbol
MAOA	2	symbol
KCNN4	2	symbol
KIF21B	2	symbol
FGFR4	2	symbol
EXO1	2	symbol
HMGCS2	2	symbol
ATP7B	2	symbol
NEK2	2	symbol
CDC25A	2	symbol
NFE2L3	2	symbol
KIF23	2	symbol
MYB	2	symbol
TTK	2	symbol
GMDS	2	symbol
GJB1	2	symbol
CCNE2	2	symbol
CFTR	2	symbol
ASNS	2	symbol
CYP2J2	2	symbol
USH1C	2	symbol
QPCT	2	symbol
PLS1	2	symbol
PSPH	2	symbol
GPSM2	2	symbol
SMPDL3B	2	symbol
DDC	2	symbol
STIL	2	symbol
CHEK1	2	symbol
DACH1	2	symbol
MSX2	2	symbol
C4BPA	2	symbol
ASB9	2	symbol
MAP2K6	2	symbol
CDS1	2	symbol
SLC3A1	2	symbol
ARSE	2	symbol
GPA33	2	symbol
ACSM3	2	symbol
DPEP1	2	symbol
ATP2C2	2	symbol
CTH	2	symbol
GINS1	2	symbol
TM4SF5	2	symbol
GUCY2C	2	symbol
KIF14	2	symbol
CDX2	2	symbol
NOX1	2	symbol
CDX1	2	symbol
CYP4F12	2	symbol
SLC5A1	2	symbol
CYP2B6	2	symbol
NAT2	2	symbol
APOBEC1	2	symbol
NR1I2	2	symbol
LINC00483	2	symbol
PITX2	2	symbol
SULT1B1	2	symbol
ASCL2	2	symbol
PKP2	2	symbol
CENPF	2	symbol
PRSS16	2	symbol
ANXA13	2	symbol
UGT8	2	symbol
PPARG	2	symbol
CD24	2	symbol
ID1	2	symbol
TSPAN6	2	symbol
KLF5	2	symbol
AZGP1	2	symbol
EPHB2	2	symbol
BUB1	2	symbol
SMAGP	2	symbol
CDH17	2	symbol
PKP3	2	symbol
SPC25	2	symbol
SLC7A11	2	symbol
PFKFB2	2	symbol
TPX2	2	symbol
MAPK13	2	symbol
FOXA2	2	symbol
L3MBTL1	2	symbol
BCL11A	2	symbol
FABP6	2	symbol
FUT2	2	symbol
TTC39A	2	symbol
NEK3	2	symbol
SULT1C2	2	symbol
BDH1	2	symbol
OVOL2	2	symbol
MKI67	2	symbol
NUDT4	2	symbol
TMEM97	2	symbol
PPM1H	2	symbol
OLFM4	2	symbol
RAP1GAP2	2	symbol
SHANK2	2	symbol
PVRL3	2	symbol
CDHR1	2	symbol
SATB2	2	symbol
GLCE	2	symbol
OIP5	2	symbol
PIGL	2	symbol
EXPH5	2	symbol
MYCL1	2	symbol
ATP10B	2	symbol
MYRIP	2	symbol
CYP3A5	2	symbol
ADH6	2	symbol
SELENBP1	2	symbol
CCNB1	2	symbol
BRCA2	2	symbol
TOX3	2	symbol
TMEM63A	2	symbol
MUC3B	2	symbol
ITGA6	2	symbol
BTG3	2	symbol
BRCC3	2	symbol
GRM8	2	symbol
DSG2	2	symbol
PRC1	2	symbol
NUSAP1	2	symbol
RAB25	2	symbol
AP1M2	2	symbol
ACSL5	2	symbol
KIF4A	2	symbol
PROSER1	2	symbol
FAM134B	2	symbol
CEP55	2	symbol
DTL	2	symbol
PLEK2	2	symbol
NCAPG	2	symbol
SYBU	2	symbol
RNF43	2	symbol
KIF20A	2	symbol
BSPRY	2	symbol
FERMT1	2	symbol
VAV3	2	symbol
MARC1	2	symbol
C1orf106	2	symbol
IL20RA	2	symbol
ESRP1	2	symbol
PRR15L	2	symbol
PBK	2	symbol
SLC39A4	2	symbol
IL17RB	2	symbol
TSPAN12	2	symbol
KIF15	2	symbol
GRHL2	2	symbol
ESRP2	2	symbol
EPS8L3	2	symbol
C4orf19	2	symbol
CENPN	2	symbol
TMC5	2	symbol
TOR4A	2	symbol
SMPD3	2	symbol
TFCP2L1	2	symbol
SH2D4A	2	symbol
ECT2	2	symbol
ASPM	2	symbol
HOOK1	2	symbol
E2F8	2	symbol
IL22RA1	2	symbol
PPP1R14D	2	symbol
HELLS	2	symbol
EPB41L4B	2	symbol
DEPDC1	2	symbol
MCF2L-AS1	2	symbol
LRRC19	2	symbol
DNAJC22	2	symbol
NUP62CL	2	symbol
LRRC31	2	symbol
CBLC	2	symbol
PIWIL2	2	symbol
PSAT1	2	symbol
A1CF	2	symbol
CAPN10	2	symbol
CDCA3	2	symbol
GINS2	2	symbol
FAM64A	2	symbol
AGMAT	2	symbol
RNFT2	2	symbol
MCM4	2	symbol
CLDN1	2	symbol
AXIN2	2	symbol
CENPK	2	symbol
FLVCR1	2	symbol
KCNE3	2	symbol
ENPP3	2	symbol
SLC40A1	2	symbol
STARD10	2	symbol
CGN	2	symbol
NUF2	2	symbol
CYP2S1	2	symbol
GPR160	2	symbol
CLDN2	2	symbol
KIAA1549	2	symbol
LNX1	2	symbol
MND1	2	symbol
TINAG	2	symbol
EPN3	2	symbol
CDCA7	2	symbol
CDCA5	2	symbol
GPT2	2	symbol
CMTM4	2	symbol
LOC389831	2	symbol
PPP1R1B	2	symbol
PPP1R16A	2	symbol
MYO5B	2	symbol
SH3BGRL2	2	symbol
HMGB3	2	symbol
UHRF1	2	symbol
FAM84A	2	symbol
BRI3BP	2	symbol
PLEKHH1	2	symbol
RNA45S5	2	symbol
SAPCD2	2	symbol
TMEM125	2	symbol
HENMT1	2	symbol
MANEAL	2	symbol
SYT7	2	symbol
CLCN5	2	symbol
ZNRF3	2	symbol
TMC4	2	symbol
MECOM	2	symbol
PAQR8	2	symbol
NHSL1	2	symbol
ENTPD5	2	symbol
FHDC1	2	symbol
GTPBP5	2	symbol
CENPV	2	symbol
PANK1	2	symbol
CHMP4C	2	symbol
FITM2	2	symbol
FAM110C	2	symbol
PPP1R14C	2	symbol
ZDHHC23	2	symbol
PRR15	2	symbol
DEPDC1B	2	symbol
NOSTRIN	2	symbol
METTL7B	2	symbol
GSTO2	2	symbol
CORO2A	2	symbol
MRAP2	2	symbol
BAIAP2L1	2	symbol
REPS2	2	symbol
SLC16A9	2	symbol
FZD3	2	symbol
HKDC1	2	symbol
PRLR	2	symbol
C10orf99	2	symbol
TMEM139	2	symbol
ENPP5	2	symbol
LGR6	2	symbol
TRABD2A	2	symbol
LOC100507312	2	symbol
PARPBP	2	symbol
E2F7	2	symbol
KIAA1244	2	symbol
MTFR2	2	symbol
NMNAT3	2	symbol
PRR11	2	symbol
CASC5	2	symbol
SHROOM3	2	symbol
KIAA1804	2	symbol
RORC	2	symbol
CDT1	2	symbol
LOC729680	2	symbol
CAPN8	2	symbol
DIAPH3	2	symbol
GPR39	2	symbol
JPH1	2	symbol
WNK4	2	symbol
PLEKHA6	2	symbol
EPB41L5	2	symbol
IHH	2	symbol
GOLT1A	2	symbol
SAMD13	2	symbol
IQGAP3	2	symbol
ZNF367	2	symbol
GRAMD2	2	symbol
PREP	2	symbol
NCR3LG1	2	symbol
BAG1	2	symbol
CLRN3	2	symbol
PHKA1	2	symbol
FAM211A	2	symbol
C9orf152	2	symbol
PROSER2	2	symbol
SGOL2	2	symbol
C2orf82	2	symbol
PIWIL4	2	symbol
SGK2	2	symbol
HNF4A	2	symbol
ZNF280B	2	symbol
UNC5CL	2	symbol
IYD	2	symbol
RAB3IP	2	symbol
CENPH	2	symbol
PRKCQ-AS1	2	symbol
LOC157860	2	symbol
CTTNBP2	2	symbol
FAM83B	2	symbol
HNF4G	2	symbol
ZSWIM5	2	symbol
LOC254057	2	symbol
LOC151009	2	symbol
MARVELD2	2	symbol
RNF183	2	symbol
PARD6B	2	symbol
SYNE4	2	symbol
BRIP1	2	symbol
LINC00675	2	symbol
SLC35G1	2	symbol
GGT6	2	symbol
SHH	2	symbol
DEGS2	2	symbol
GIPC2	2	symbol
LOC158402	2	symbol
LRRC34	2	symbol
NHLRC3	2	symbol
LOC100505989	2	symbol
MYOM3	2	symbol
PRRG4	2	symbol
LOC100505946	2	symbol
RASSF10	2	symbol
GAS2L3	2	symbol
TNFRSF11A	2	symbol
LOC101060264	2	symbol
NSUN7	2	symbol
LOC730102	2	symbol
LOC728342	2	symbol
LOC100505633	2	symbol
PGAP1	2	symbol
GCNT1	2	symbol
LOC100506860	2	symbol
DNAJC3-AS1	2	symbol
C2CD4A	2	symbol
BCL2L15	2	symbol
FSD1L	2	symbol
LINC00668	2	symbol
PAQR5	2	symbol
PRRT3-AS1	2	symbol
AIFM3	2	symbol
CYP39A1	2	symbol
CELSR3	2	symbol
